,safegraph_place_id,location_name,region,postal_code,naics_code,raw_visit_counts,median_dwell,bucketed_dwell_times,latitude,longitude,state,stateFIPS,countyFIPS,countyName,CBGFIPS
2686730,sg:2f427f0e3e0d4db6bbf0a0437e97743f,TradeLand,NH,3060,453310.0,13,18.0,"{""<5"":1,""5-20"":9,""21-60"":2,""61-240"":1,"">240"":0}",42.704198,-71.44195400000001,NH,33.0,33011.0,Hillsborough County,330110111022.0
2686792,sg:319e6b1378f74c9783548f028b362a4b,Elegant Tailor and Bridal Shop,NH,3079,448120.0,3,5.0,"{""<5"":1,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",42.782475,-71.227946,NH,33.0,33015.0,Rockingham County,330151002001.0
2686819,sg:328b20f8f94d491096a6c94ff4c6a877,Tedeschi's,NH,3820,447110.0,3,5.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",43.179118,-70.877376,NH,33.0,33017.0,Strafford County,330170811002.0
2687275,sg:42a6fafa07b34023934eb7ba3b602955,New Hampshire Federal Credit Union,NH,3301,522110.0,5,87.0,"{""<5"":1,""5-20"":0,""21-60"":1,""61-240"":2,"">240"":1}",43.205273,-71.51108599999999,NH,33.0,33013.0,Merrimack County,330130441003.0
2687350,sg:456380c6010c4a93bd85ca05027a3595,Super Shoes,NH,3784,448210.0,1,17.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",43.63399999999999,-72.31792800000001,NH,33.0,33009.0,Grafton County,330099617005.0
2687353,sg:457ffa3ca46148b3b10d8baf20038785,Edward Fenn School,NH,3581,611110.0,7,511.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":5}",44.389573999999996,-71.183583,NH,33.0,33007.0,Coos County,330079509002.0
2687392,sg:47326b56a47a45edb103658469f716e7,Kellys Country Kitchen,NH,3835,722511.0,15,207.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":5,"">240"":7}",43.3929,-71.093166,NH,33.0,33017.0,Strafford County,330170870004.0
2687543,sg:4c7596ff58c54a228afd68b1217da7be,Red Fox Bar & Grille,NH,3846,722511.0,4,8.5,"{""<5"":1,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",44.140492,-71.18803,NH,33.0,33003.0,Carroll County,330039551001.0
2687614,sg:4f1670981a724d4faa3295c1cbf24cb4,Moose Mountain Recreation,NH,3872,722410.0,2,22.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",43.539101,-71.07871,NH,33.0,33003.0,Carroll County,330039560001.0
2687672,sg:51052583fe684c26b42ca28b64d21601,Sawyers Jewelry,NH,3246,448310.0,8,154.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":3,"">240"":2}",43.526526000000004,-71.469241,NH,33.0,33001.0,Belknap County,330019660003.0
2687733,sg:534f802c5df44cf48c3895771546c7df,Oddball Brewing,NH,3275,312120.0,8,181.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":4,"">240"":2}",43.130758,-71.45243,NH,33.0,33013.0,Merrimack County,330130032005.0
2687834,sg:56cb2cf3d26a40aebb624fcbb162ef6a,Playland Arcade,NH,3842,451120.0,3,14.0,"{""<5"":1,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",42.911097,-70.810637,NH,33.0,33015.0,Rockingham County,330150650083.0
2687838,sg:56f32b2da95646d0b401f80aefaba6f9,White Mountain Cupcakery,NH,3860,311811.0,3,28.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":1,"">240"":0}",44.022689,-71.11264,NH,33.0,33003.0,Carroll County,330039553005.0
2687884,sg:588acc87f3e24abda02e922fb41e6da9,Martha's Restaurant,NH,3844,722511.0,6,10.0,"{""<5"":1,""5-20"":4,""21-60"":1,""61-240"":0,"">240"":0}",42.922833000000004,-70.854393,NH,33.0,33015.0,Rockingham County,330150640001.0
2688170,sg:6209a005b89e42878a3deb9b78daf6be,MacEdge,NH,3801,443142.0,1,364.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",43.055531,-70.768985,NH,33.0,33015.0,Rockingham County,330150697002.0
2688379,sg:698b19577ed74b8ba8e563862e3ae7d3,TGI Fridays,NH,3301,722511.0,5,7.0,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":0,"">240"":0}",43.221852,-71.496515,NH,33.0,33013.0,Merrimack County,330130329002.0
2688664,sg:7465e06417de4ee08f710ef71feef083,Jon's Rte 114 Auto Sales,NH,3070,,1,9.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",43.030896999999996,-71.648871,NH,33.0,33011.0,Hillsborough County,330110200001.0
2689287,sg:8b586665bb224f93b27ff73366a7dda6,Common Place Eatery,NH,3442,722511.0,6,14.5,"{""<5"":1,""5-20"":4,""21-60"":1,""61-240"":0,"">240"":0}",43.00175,-71.923459,NH,33.0,33011.0,Hillsborough County,330110215003.0
2689333,sg:8c87953238ab4194896b8abbef1f09c6,Rite Aid,NH,3773,446110.0,34,11.0,"{""<5"":4,""5-20"":21,""21-60"":1,""61-240"":3,"">240"":5}",43.361269,-72.171676,NH,33.0,33019.0,Sullivan County,330199754005.0
2689352,sg:8d61b8f0f08e4834a92c79eaff0dcb4d,Staples,NH,3110,453210.0,32,10.5,"{""<5"":1,""5-20"":23,""21-60"":7,""61-240"":0,"">240"":1}",42.958919,-71.477962,NH,33.0,33011.0,Hillsborough County,330110029022.0
2689559,sg:9434e4bb113f460a96b7fe6b9fa5d4ac,Treasures Hampstead,NH,3826,453220.0,8,7.0,"{""<5"":1,""5-20"":6,""21-60"":1,""61-240"":0,"">240"":0}",42.890978000000004,-71.139964,NH,33.0,33015.0,Rockingham County,330151041012.0
2689959,sg:a1b925514e724ec79feb3b0f65e1b286,Sally Beauty Supply,NH,3784,446120.0,2,19.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",43.630501,-72.324759,NH,33.0,33009.0,Grafton County,330099618005.0
2690154,sg:a8a4b709ef49443b9c8f53aec7f91510,Village Nursery School,NH,3576,624410.0,11,327.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":4,"">240"":6}",44.904633000000004,-71.490298,NH,33.0,33007.0,Coos County,330079502001.0
2690643,sg:bad07caaf6184dabb6d4b7acee7eef70,Willow Place,NH,3860,531120.0,52,31.5,"{""<5"":0,""5-20"":18,""21-60"":17,""61-240"":16,"">240"":1}",44.030076,-71.118796,NH,33.0,33003.0,Carroll County,330039553005.0
2690701,sg:bc900364e6da4e5f9a9e7a1e554fbf54,Danelly's Pizza & Subs,NH,3060,722511.0,38,96.0,"{""<5"":0,""5-20"":7,""21-60"":9,""61-240"":11,"">240"":11}",42.756401000000004,-71.45319,NH,33.0,33011.0,Hillsborough County,330110106002.0
2690798,sg:c05006ed3c864aafbf4ea43c0ba298b1,Breakwind Farm,NH,3229,445230.0,2,46.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",43.194047999999995,-71.734625,NH,33.0,33013.0,Merrimack County,330130390001.0
2691357,sg:d55934df02cc4f8aaf44a89bc98e8919,Exeter Sportsman's Club,NH,3833,452319.0,8,35.0,"{""<5"":0,""5-20"":1,""21-60"":5,""61-240"":2,"">240"":0}",42.984189,-70.929436,NH,33.0,33015.0,Rockingham County,330151064002.0
2691363,sg:d589f1a9fe554cecab6cab7fcdcdab6b,Little Miss Sophie's Country Kitchen,NH,3867,722511.0,15,137.0,"{""<5"":1,""5-20"":3,""21-60"":2,""61-240"":3,"">240"":6}",43.322225,-70.998397,NH,33.0,33017.0,Strafford County,330170846001.0
2691415,sg:d73fdb92b5034944a083363244889670,Grounds,NH,3257,445292.0,6,63.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":1,"">240"":2}",43.413247999999996,-71.982986,NH,33.0,33013.0,Merrimack County,330130410002.0
2691516,sg:db920d82c3244639979253ed5dcbc9bf,Hills Rv's,NH,3813,451110.0,5,11.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":1,"">240"":0}",44.01059,-71.09672900000001,NH,33.0,33003.0,Carroll County,330039553005.0
2692058,sg:f0ccf2f23408412f81fde7fea62a8df2,Jiffy Mart,NH,3773,447110.0,37,8.0,"{""<5"":1,""5-20"":29,""21-60"":4,""61-240"":1,"">240"":2}",43.361123,-72.172531,NH,33.0,33019.0,Sullivan County,330199754005.0
2692638,sg:0623545995234501a42deacdfba6f287,Sage Farm Antiques,NH,3862,453310.0,2,9.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",42.976295,-70.84947,NH,33.0,33015.0,Rockingham County,330150660003.0
2692978,sg:10e4607ebbb043ffbfd5ed862d9edbf5,Sparkle Clean Car Wash,NH,3253,811192.0,3,138.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":1}",43.649440999999996,-71.499287,NH,33.0,33001.0,Belknap County,330019653003.0
2693352,sg:1d7c64701d5e4a91aea71e0b2da94b8c,Ready Set Grow Childcare,NH,3743,624410.0,28,77.0,"{""<5"":0,""5-20"":8,""21-60"":4,""61-240"":7,"">240"":9}",43.377339,-72.348077,NH,33.0,33019.0,Sullivan County,330199759012.0
2693376,sg:1e4c974d63504352a5f19fdafe5d5a6d,Modern Bride & Formal Shop,NH,3110,448120.0,2,16.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",42.938613000000004,-71.52345799999999,NH,33.0,33011.0,Hillsborough County,330110029014.0
2693729,sg:29e9b1c6e65a42c7bf10475f8744e7fe,Merrimack County Savings Bank,NH,3301,522110.0,6,245.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":2,"">240"":3}",43.210175,-71.53774,NH,33.0,33013.0,Merrimack County,330130324003.0
2693824,sg:2d0ccc1fd80c4d78b71fc52ebaa0d797,Tates Gallery,NH,3070,448310.0,26,19.5,"{""<5"":0,""5-20"":13,""21-60"":5,""61-240"":4,"">240"":4}",42.976068,-71.69239,NH,33.0,33011.0,Hillsborough County,330110200002.0
2693861,sg:2e46205787b94bb6a27ef56470963d43,B's Treasures,NH,3446,445230.0,1,4.0,"{""<5"":1,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":0}",42.87328,-72.333329,NH,33.0,33005.0,Cheshire County,330059709001.0
2693904,sg:2f7632ae4db54298aa4b3fb8ff3f3698,Bradley Hardware,NH,3894,444130.0,15,10.0,"{""<5"":0,""5-20"":13,""21-60"":2,""61-240"":0,"">240"":0}",43.585139,-71.213185,NH,33.0,33003.0,Carroll County,330039561002.0
2693974,sg:31fb1fd6d57845e48a1e12aeede2315f,High Point Gifts,NH,3848,453220.0,4,8.5,"{""<5"":1,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",42.866049,-71.090244,NH,33.0,33015.0,Rockingham County,330151051002.0
2694535,sg:456af03edcc84c2b995ec513f525d0f0,The Edgewood Centre,NH,3801,623312.0,9,8.0,"{""<5"":0,""5-20"":9,""21-60"":0,""61-240"":0,"">240"":0}",43.064391,-70.76159399999999,NH,33.0,33015.0,Rockingham County,330150697002.0
2695008,sg:5586322a915740f58a927bacbfaed9ab,Dollar Tree,NH,3060,452319.0,66,15.0,"{""<5"":0,""5-20"":40,""21-60"":17,""61-240"":4,"">240"":5}",42.752801,-71.458743,NH,33.0,33011.0,Hillsborough County,330110107002.0
2695251,sg:5de4230173084073a238927ecfca743c,Winshield Doctor,NH,3254,444120.0,8,53.5,"{""<5"":1,""5-20"":2,""21-60"":1,""61-240"":3,"">240"":1}",43.729805,-71.42315500000001,NH,33.0,33003.0,Carroll County,330039563003.0
2695327,sg:60693766aa6149a789483ab41a1462b8,Vintage Grace,NH,3038,623312.0,12,15.5,"{""<5"":1,""5-20"":5,""21-60"":2,""61-240"":2,"">240"":2}",42.891763,-71.31942099999999,NH,33.0,33015.0,Rockingham County,330150034003.0
2695389,sg:626a98963d3a48769aa9b429b24b423f,Karen's Professional Pet Grooming,NH,3254,453910.0,19,37.0,"{""<5"":0,""5-20"":7,""21-60"":3,""61-240"":4,"">240"":5}",43.723473999999996,-71.430789,NH,33.0,33003.0,Carroll County,330039563001.0
2695687,sg:6d5d09a60ac14ee1b6a50147b2a3f84a,Two Maids & A Mop,NH,3104,561740.0,2,898.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":2}",42.996407,-71.45344,NH,33.0,33011.0,Hillsborough County,330110008003.0
2695708,sg:6dd69c795b6f412f8192a28c81a83fdb,Town of Kingston,NH,3848,921190.0,14,104.0,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":4,"">240"":4}",42.935651,-71.053079,NH,33.0,33015.0,Rockingham County,330151051004.0
2696063,sg:7b25ebd9be864954bc0725a8fe5ca267,Suncook United Methodist Church,NH,3275,813110.0,2,104.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",43.131867,-71.452964,NH,33.0,33013.0,Merrimack County,330130032004.0
2696569,sg:8ef32f1d148347d1b35d2808a0bbbd03,South Beach Seafood,NH,3842,722511.0,13,85.0,"{""<5"":0,""5-20"":2,""21-60"":2,""61-240"":5,"">240"":4}",42.906593,-70.811764,NH,33.0,33015.0,Rockingham County,330150650083.0
2696610,sg:90285f84c7b14c3a8910ffe607557d01,Target,NH,3878,452210.0,380,21.0,"{""<5"":6,""5-20"":168,""21-60"":167,""61-240"":29,"">240"":10}",43.234636,-70.885036,NH,33.0,33017.0,Strafford County,330170830022.0
2696674,sg:92d276cbd5a04f2591e959dd8fa2b9e4,Lakes Region Dental Care,NH,3249,621210.0,2,11.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",43.529841,-71.440923,NH,33.0,33001.0,Belknap County,330019664024.0
2696769,sg:96908d9fe6a64f32b8bafd0fae0b984e,Advance Auto Parts,NH,3038,441310.0,12,53.5,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":3,"">240"":2}",42.874038,-71.337913,NH,33.0,33015.0,Rockingham County,330150037011.0
2696894,sg:9c6c090bf3ee4ae6bc14d3350c03e811,New Hampshire Liquor and Wine Outlet,NH,3466,445310.0,28,7.0,"{""<5"":1,""5-20"":27,""21-60"":0,""61-240"":0,"">240"":0}",42.883592,-72.545198,NH,33.0,33005.0,Cheshire County,330059715004.0
2696905,sg:9cedc827823845b3917106be9480fed5,Northeast Arbor Tec,NH,3835,444130.0,1,47.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",43.409366999999996,-71.073865,NH,33.0,33017.0,Strafford County,330170870001.0
2696966,sg:9f991cc3670245f2bc33b5502c495e25,NAPA Auto Parts,NH,3773,441310.0,5,15.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":1,"">240"":1}",43.374939000000005,-72.12969,NH,33.0,33019.0,Sullivan County,330199754004.0
2697018,sg:a10094cc62824bf1826cac7ec6dd75b9,Gilbert H Hood Middle School,NH,3038,611110.0,13,40.0,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":3,"">240"":3}",42.889509000000004,-71.321976,NH,33.0,33015.0,Rockingham County,330150034003.0
2697115,sg:a4ae435cc61c4abb872c035cfbc016b9,Trail Blazin Designs,NH,3281,323113.0,1,6.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",43.110531,-71.73857199999999,NH,33.0,33011.0,Hillsborough County,330110210001.0
2697177,sg:a6be67986a27475ca0a42858702729c0,Lakes Region General Hospital,NH,3246,623312.0,2,75.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",43.526467,-71.459124,NH,33.0,33001.0,Belknap County,330019659004.0
2697265,sg:a9d1d496f2f94b42a2d92356190d83ad,New Hampshire Liquor and Wine Outlet,NH,3814,445310.0,70,8.0,"{""<5"":4,""5-20"":59,""21-60"":3,""61-240"":0,"">240"":4}",43.770666999999996,-71.15645500000001,NH,33.0,33003.0,Carroll County,330039559003.0
2697280,sg:aa21ce6ffb4a44188f72fb07cbddd799,Floral Keepsakes by Lauri,NH,3051,453110.0,1,127.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",42.760084,-71.397587,NH,33.0,33011.0,Hillsborough County,330110123002.0
2697582,sg:b532cb05958544edbe2f9235438664d6,Shaker Hill Granite Company,NH,3748,442299.0,2,8.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",43.64351,-72.118312,NH,33.0,33009.0,Grafton County,330099615001.0
2697625,sg:b661aaac0239449882a9b82f205c5ceb,Back Talk Chiropractic,NH,3102,621310.0,6,11.5,"{""<5"":2,""5-20"":2,""21-60"":1,""61-240"":1,"">240"":0}",42.997894,-71.513894,NH,33.0,33011.0,Hillsborough County,330110028001.0
2697655,sg:b7a5a258030b41d6b5f0790747a3a2c3,Henniker Veterinary Hospital,NH,3242,541940.0,1,4.0,"{""<5"":1,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":0}",43.186510999999996,-71.825659,NH,33.0,33013.0,Merrimack County,330130400002.0
2697709,sg:b9942e6721d24a0298c1af66941105e0,Korn Leonard Phychtrst,NH,3801,621111.0,2,287.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":1}",43.064607,-70.786096,NH,33.0,33015.0,Rockingham County,330151074001.0
2697938,sg:c1cb107140d343d1bcef853ba27954d9,Ming Cheng Restaurant,NH,3743,722511.0,10,197.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":3,"">240"":5}",43.366702000000004,-72.341197,NH,33.0,33019.0,Sullivan County,330199759022.0
2698057,sg:c6dc0bac330d4d539baf0f341af8c584,Ayotte's Stateline Smokin' Joe's,NH,3051,445310.0,113,10.0,"{""<5"":6,""5-20"":74,""21-60"":11,""61-240"":8,"">240"":14}",42.699878000000005,-71.42008,NH,33.0,33011.0,Hillsborough County,330110123003.0
2698087,sg:c80b0cb37712400ab0fbdc27481d8871,Stitched In Stone,NH,3848,451130.0,7,21.0,"{""<5"":1,""5-20"":2,""21-60"":2,""61-240"":1,"">240"":1}",42.946677,-71.056474,NH,33.0,33015.0,Rockingham County,330151051004.0
2698099,sg:c897f002050d431ea990e6a9688b7d43,South Main Market,NH,3060,445110.0,37,34.0,"{""<5"":0,""5-20"":12,""21-60"":7,""61-240"":10,"">240"":8}",42.731365000000004,-71.445001,NH,33.0,33011.0,Hillsborough County,330110110001.0
2698102,sg:c8af499b76a04a84a7e03a59b7373b2c,Hollis Social Library,NH,3049,519120.0,1,11.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",42.740001,-71.589331,NH,33.0,33011.0,Hillsborough County,330110171002.0
2698145,sg:ca18093c76b7408eb7342967a1091243,Copart,NH,3034,441120.0,2,6.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",43.060699,-71.278784,NH,33.0,33015.0,Rockingham County,330150500001.0
2698352,sg:d1829f77d54045b6ac06f8258c50c11d,The Loudon Station,NH,3307,453220.0,13,16.0,"{""<5"":0,""5-20"":8,""21-60"":0,""61-240"":0,"">240"":5}",43.325379999999996,-71.47863100000001,NH,33.0,33013.0,Merrimack County,330130360003.0
2698360,sg:d1e8d0b90ffd459d899078abdf3275ca,Christina's Country Cafe,NH,3826,722511.0,12,5.5,"{""<5"":2,""5-20"":9,""21-60"":0,""61-240"":0,"">240"":1}",42.887671999999995,-71.149242,NH,33.0,33015.0,Rockingham County,330151041012.0
2698507,sg:d73e301d42c94e229f20b88d837597af,ROAD to a Better Life,NH,3878,621111.0,2,120.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",43.252563,-70.89800799999999,NH,33.0,33017.0,Strafford County,330170830021.0
2698569,sg:d95b6a7d9ed84fe6b681a4039ed7f0ea,CITGO,NH,3103,447110.0,36,9.0,"{""<5"":1,""5-20"":25,""21-60"":4,""61-240"":6,"">240"":0}",42.98093,-71.456908,NH,33.0,33011.0,Hillsborough County,330110019001.0
2698675,sg:ddca611b762d42e4977e63be7f2e87dc,Prost,NH,3862,445310.0,10,9.0,"{""<5"":1,""5-20"":6,""21-60"":0,""61-240"":0,"">240"":3}",42.96624,-70.83613100000001,NH,33.0,33015.0,Rockingham County,330150660003.0
2699058,sg:ec7f14dc06b84a86a436086a5f14de9c,Danville Market,NH,3819,445110.0,31,7.0,"{""<5"":3,""5-20"":22,""21-60"":2,""61-240"":0,"">240"":4}",42.912794,-71.123994,NH,33.0,33015.0,Rockingham County,330150530001.0
2699266,sg:f58876bdc2144e8190fcbdc573dad75a,C&S Wholesale Grocers,NH,3431,445110.0,13,294.0,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":0,"">240"":8}",42.955264,-72.330774,NH,33.0,33005.0,Cheshire County,330059714023.0
2699281,sg:f5fa60920ed247f486259035f168dbfd,TNT Fireworks Londonderry,NH,3038,811191.0,2,12.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",42.874318,-71.337749,NH,33.0,33015.0,Rockingham County,330150037011.0
2699616,sg:02baa32431554a2597a0205a6ef49bdf,Cobb Matthew A,NH,3034,541940.0,2,26.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",43.060763,-71.250208,NH,33.0,33015.0,Rockingham County,330150500001.0
2699623,sg:02fed0b01b7448b3ae5563292d99f10d,LINE-X,NH,3051,332812.0,5,204.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":3,"">240"":2}",42.744572,-71.42536199999999,NH,33.0,33011.0,Hillsborough County,330110123004.0
2700186,sg:159fec8f3e254581806e0a2df46815fe,VCA Animal Hospitals,NH,3110,541940.0,22,32.0,"{""<5"":0,""5-20"":5,""21-60"":14,""61-240"":3,"">240"":0}",42.939347999999995,-71.466327,NH,33.0,33011.0,Hillsborough County,330110029011.0
2700271,sg:18b9796a9b6e47df894f8f7697e38ff9,Market Basket,NH,3878,445110.0,270,25.0,"{""<5"":5,""5-20"":108,""21-60"":115,""61-240"":36,"">240"":6}",43.227666,-70.881126,NH,33.0,33017.0,Strafford County,330170830023.0
2700533,sg:214604c327344fcda7a3ad29bac4a3ba,Toni's Pizza & Sub Shop,NH,3570,722511.0,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",44.469122999999996,-71.181262,NH,33.0,33007.0,Coos County,330079508001.0
2700565,sg:229ca87757a64299bc8c4ca96e905e3d,Cumberland Farms,NH,3038,447110.0,38,6.5,"{""<5"":2,""5-20"":33,""21-60"":3,""61-240"":0,"">240"":0}",42.881799,-71.3253,NH,33.0,33015.0,Rockingham County,330150034003.0
2700772,sg:2a38ec55724b4dcea1a9a9bc90e1fe91,Church of Jesus Christ of Latter Day Snts Drry Wrd,NH,3038,813110.0,1,10.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",42.907568,-71.27542,NH,33.0,33015.0,Rockingham County,330150036013.0
2701167,sg:37dfb420b2ed48879d7bd4f059b5d004,Allstate Insurance,NH,3062,524210.0,2,578.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":2}",42.746867,-71.500327,NH,33.0,33011.0,Hillsborough County,330110115001.0
2701547,sg:445ab3de1ef94beaadcaf5625e814091,Helen's Nail Salon,NH,3431,812113.0,3,69.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":2,"">240"":0}",42.927252,-72.285152,NH,33.0,33005.0,Cheshire County,330059714012.0
2701568,sg:45003d5730674167bd457a3d7f5a2134,Pine Street Auto Body,NH,3874,811121.0,4,342.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":2}",42.88903,-70.878109,NH,33.0,33015.0,Rockingham County,330150630012.0
2701602,sg:4658ce2251bc406998925a828cb97de2,Jewelry Creations,NH,3820,448310.0,6,12.5,"{""<5"":0,""5-20"":5,""21-60"":1,""61-240"":0,"">240"":0}",43.196158000000004,-70.87446800000001,NH,33.0,33017.0,Strafford County,330170813001.0
2701813,sg:4d73188c409048d2a9837a3d1965ad63,125 Auto Mall Corp,NH,3865,441120.0,1,21.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",42.845752000000005,-71.106595,NH,33.0,33015.0,Rockingham County,330151011001.0
2701815,sg:4d8cac46218d4d72bb807438044ad1fb,Generations Therapy and Care Provider Services,NH,3276,621610.0,12,17.0,"{""<5"":0,""5-20"":9,""21-60"":2,""61-240"":0,"">240"":1}",43.44327,-71.59344399999999,NH,33.0,33001.0,Belknap County,330019655981.0
2701938,sg:51ef284c5f1e4013b528a949bf4815db,Procita Vincent P Chirprctr,NH,3458,621310.0,4,261.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":2}",42.884551,-71.946663,NH,33.0,33011.0,Hillsborough County,330110230005.0
2702115,sg:58d7445f91c445f5844ec9e4a3b07cd4,Granite State Dyno and Tune,NH,3051,811111.0,4,10.5,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":1,"">240"":0}",42.76897,-71.42666899999999,NH,33.0,33011.0,Hillsborough County,330110122001.0
2702590,sg:69077b8adcb64d929a972247d46c612c,B J's Wholesale Club,NH,3784,452319.0,39,20.0,"{""<5"":0,""5-20"":20,""21-60"":16,""61-240"":3,"">240"":0}",43.622481,-72.327214,NH,33.0,33009.0,Grafton County,330099618005.0
2702715,sg:6e0e515c4c0649ac9ae310fb6cdaa5aa,St Barnabas Episcopal Church,NH,3570,813110.0,1,990.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",44.472141,-71.177738,NH,33.0,33007.0,Coos County,330079506003.0
2703009,sg:78669c22d3b048b5a70b469cbfc67347,Rite Aid,NH,3862,446110.0,29,8.0,"{""<5"":5,""5-20"":21,""21-60"":3,""61-240"":0,"">240"":0}",42.974441999999996,-70.83577199999999,NH,33.0,33015.0,Rockingham County,330150660002.0
2703127,sg:7c37f2db6a8e4a61864768436b8ca430,The Goat,NH,3842,722511.0,2,695.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",42.905179,-70.813788,NH,33.0,33015.0,Rockingham County,330150650083.0
2703430,sg:86311c357a8e4243a99252f911cb2b24,Church of Christ,NH,3820,813110.0,3,182.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":3,"">240"":0}",43.20584,-70.875698,NH,33.0,33017.0,Strafford County,330170815001.0
2704162,sg:a112c89a3bd542459c87a9048dd53786,Gorham Fire Department Station 2,NH,3581,922160.0,6,13.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":0,"">240"":2}",44.449369,-71.190887,NH,33.0,33007.0,Coos County,330079509003.0
2704171,sg:a18fac07fe984bf48c6ff9d5b0a2ef4e,Beginning Discoveries Learning Center,NH,3261,624410.0,2,11.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",43.216393,-71.203864,NH,33.0,33015.0,Rockingham County,330150570002.0
2704284,sg:a56be4e0c2364fd4b7ab4776016aef0f,Mike's Mast Rd Auto,NH,3045,811111.0,1,6.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",43.012384000000004,-71.551161,NH,33.0,33011.0,Hillsborough County,330110028003.0
2704648,sg:b236575c8a4941bf885c9c1fbebef517,Lakes Region Jet Ski Rentals,NH,3246,713110.0,15,117.0,"{""<5"":2,""5-20"":0,""21-60"":2,""61-240"":4,"">240"":7}",43.602290999999994,-71.455079,NH,33.0,33001.0,Belknap County,330019661004.0
