,safegraph_place_id,location_name,region,postal_code,naics_code,raw_visit_counts,median_dwell,bucketed_dwell_times,latitude,longitude,state,stateFIPS,countyFIPS,countyName,CBGFIPS
828190,sg:9897bc62cdb841e4aaa1581126fc56bf,Eblens,RI,2904,448140.0,20,32.5,"{""<5"":0,""5-20"":7,""21-60"":4,""61-240"":8,"">240"":1}",41.855306,-71.44550799999999,RI,44.0,44007.0,Providence County,440070119012.0
828204,sg:9915487c2f934d909415c4a1d0003f83,Anchor Counseling Center,RI,2865,621330.0,7,63.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":4,"">240"":0}",41.935111,-71.456644,RI,44.0,44007.0,Providence County,440070116004.0
828337,sg:9e1c1184f9a843b99bc4352996e03b5f,Allie's Feed Farm & Pet,RI,2852,453910.0,32,7.5,"{""<5"":0,""5-20"":21,""21-60"":5,""61-240"":2,"">240"":4}",41.596911,-71.49606700000001,RI,44.0,44009.0,Washington County,440090501022.0
828531,sg:a49629f38d3647bba2d8e610e3207bb0,Harper & Tucker,RI,2840,453998.0,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.482912,-71.308272,RI,44.0,44005.0,Newport County,440050408001.0
828870,sg:b126e8a85cd7414ca54fe6df5ebf07cd,Father Holland School,RI,2859,813110.0,4,93.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":2,"">240"":1}",41.957801,-71.703434,RI,44.0,44007.0,Providence County,440070129004.0
828937,sg:b40497b63a6642ca991515a886599666,CVS,RI,2914,446110.0,44,10.0,"{""<5"":6,""5-20"":30,""21-60"":8,""61-240"":0,"">240"":0}",41.820418,-71.358023,RI,44.0,44007.0,Providence County,440070103002.0
828951,sg:b49da88362cd44db9875210e83ca25c9,Pet Valu,RI,2806,453910.0,25,22.0,"{""<5"":0,""5-20"":12,""21-60"":1,""61-240"":0,"">240"":12}",41.737066,-71.305088,RI,44.0,44001.0,Bristol County,440010304003.0
829308,sg:c213ab698b6b419ab9c99b9e9bf8ade2,Mike Harbour G Lrng Cntr & D R,RI,2816,713910.0,37,535.0,"{""<5"":1,""5-20"":5,""21-60"":3,""61-240"":5,"">240"":23}",41.712631,-71.574845,RI,44.0,44003.0,Kent County,440030207031.0
829375,sg:c4493c976a914fcdb89affca16ab05e8,Madeirense Club,RI,2863,722511.0,19,101.0,"{""<5"":0,""5-20"":5,""21-60"":3,""61-240"":2,"">240"":9}",41.897787,-71.39024599999999,RI,44.0,44007.0,Providence County,440070109003.0
829759,sg:d27d7f15a37247dfb215f1faa4dda7de,Dealy Leslie Licsw,RI,2906,621330.0,2,375.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":1}",41.842375,-71.379947,RI,44.0,44007.0,Providence County,440070034002.0
830153,sg:e370bc191eed4c74b0bef31933e36560,Simply Organic Cleaning Service,RI,2813,561740.0,3,123.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":2,"">240"":0}",41.453736,-71.66070500000001,RI,44.0,44009.0,Washington County,440090511014.0
830546,sg:f24b0b4c440341f99a7a6565a937a62f,Ebcap Head Start At Willett Avenue,RI,2915,624410.0,2,5.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.772791,-71.353177,RI,44.0,44007.0,Providence County,440070107011.0
830719,sg:f80c091304a442228c274251dbe3c4bd,Devaney Tire,RI,2914,441310.0,5,7.0,"{""<5"":1,""5-20"":2,""21-60"":2,""61-240"":0,"">240"":0}",41.822306,-71.367665,RI,44.0,44007.0,Providence County,440070102003.0
830954,sg:00f78a18c7484614ad048507ff959ff6,Trafford,RI,2885,722511.0,9,10.0,"{""<5"":0,""5-20"":5,""21-60"":3,""61-240"":1,"">240"":0}",41.729208,-71.28567,RI,44.0,44001.0,Bristol County,440010305003.0
831241,sg:0b3de81b43b646bf9970551bd41c2af8,Pat's Auto Sales,RI,2919,,14,19.5,"{""<5"":1,""5-20"":7,""21-60"":2,""61-240"":4,"">240"":0}",41.852592,-71.487,RI,44.0,44007.0,Providence County,440070123001.0
831383,sg:0fbd880fb63d42da86d869af6a6bb3a8,LongJin Cuisine Restaurant,RI,2910,722511.0,11,55.0,"{""<5"":0,""5-20"":2,""21-60"":4,""61-240"":1,"">240"":4}",41.777751,-71.43050600000001,RI,44.0,44007.0,Providence County,440070137014.0
831716,sg:19e8d0606dac461a983f7c02b4ebb2d7,YWCA,RI,2895,713940.0,9,19.0,"{""<5"":0,""5-20"":6,""21-60"":1,""61-240"":2,"">240"":0}",42.005323,-71.521325,RI,44.0,44007.0,Providence County,440070173003.0
831996,sg:2426a238e8394ec58ce48c16500577dd,Iglesia Aposento Alto,RI,2907,813110.0,37,94.0,"{""<5"":1,""5-20"":8,""21-60"":7,""61-240"":8,"">240"":13}",41.802982,-71.42268299999999,RI,44.0,44007.0,Providence County,440070003002.0
832805,sg:40265e3bef154aebad10dadc4fb91628,Bravo Brewing Company,RI,2859,312120.0,4,8.5,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":0,"">240"":0}",41.956369,-71.701669,RI,44.0,44007.0,Providence County,440070129002.0
832867,sg:41f8bae538dd4b7280f60960248e6a09,Jersey Mike's,RI,2818,722513.0,4,5.5,"{""<5"":1,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",41.657365000000006,-71.453482,RI,44.0,44003.0,Kent County,440030209011.0
832957,sg:44b8e5d39a8d4c9d8d9c5d05f10164a3,Circle Of Light,RI,2885,713940.0,11,142.0,"{""<5"":0,""5-20"":1,""21-60"":3,""61-240"":5,"">240"":2}",41.731439,-71.285102,RI,44.0,44001.0,Bristol County,440010305003.0
833077,sg:4879415f1f754ec99f3c2cf61feab547,CITGO,RI,2919,447110.0,17,10.0,"{""<5"":3,""5-20"":6,""21-60"":2,""61-240"":3,"">240"":3}",41.846628,-71.500525,RI,44.0,44007.0,Providence County,440070123002.0
833826,sg:626b2b56e0fa4364b6a98a2e237de3db,Phenix Sportsmen's Club,RI,2893,713940.0,23,10.0,"{""<5"":1,""5-20"":14,""21-60"":5,""61-240"":2,"">240"":1}",41.722044,-71.53355400000001,RI,44.0,44003.0,Kent County,440030204003.0
833855,sg:63e6cba71bad4d0a8d58ed45f642f1a8,Pawtucket Fire Department Station 6,RI,2861,922160.0,2,398.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":2}",41.867953,-71.35400600000001,RI,44.0,44007.0,Providence County,440070169002.0
834563,sg:7d33c0f41e444b57bba5d805f875d4dc,Woonsocket Fire Department Station 4,RI,2895,922160.0,22,27.0,"{""<5"":0,""5-20"":9,""21-60"":4,""61-240"":6,"">240"":3}",42.00804,-71.476925,RI,44.0,44007.0,Providence County,440070184004.0
834928,sg:89e256c5749e4ff394dbad10c26df50c,Reader Glasses,RI,2917,446130.0,2,111.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":2,"">240"":0}",41.930969,-71.49585,RI,44.0,44007.0,Providence County,440070126025.0
835047,sg:8e1e326684a04cf680309d96bcd9930d,The Early Learning Center Of Ri Ll,RI,2916,624410.0,2,38.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",41.852154999999996,-71.358457,RI,44.0,44007.0,Providence County,440070101011.0
835458,sg:9dabe7da8c39443aaa007ffc78099cf2,I Love Mexico Bar & Grille,RI,2908,722511.0,17,19.0,"{""<5"":0,""5-20"":9,""21-60"":1,""61-240"":2,"">240"":5}",41.833596,-71.42115,RI,44.0,44007.0,Providence County,440070026001.0
835858,sg:ac4e3afbe2174b4f95c1c79c35d132de,Yoo Sushi,RI,2908,722511.0,49,9.0,"{""<5"":4,""5-20"":29,""21-60"":6,""61-240"":8,"">240"":2}",41.841534,-71.427634,RI,44.0,44007.0,Providence County,440070027004.0
835958,sg:afb6887f623c425eb16d225ed8772905,East Side Service Center,RI,2906,447110.0,1,4.0,"{""<5"":1,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":0}",41.856912,-71.391646,RI,44.0,44007.0,Providence County,440070165002.0
836510,sg:c5a60a63078e4d8fb511cd3ac8663d9a,Rhodies Truck,RI,2909,722515.0,6,63.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":3,"">240"":1}",41.820178999999996,-71.430498,RI,44.0,44007.0,Providence County,440070011001.0
836942,sg:d595e011084c4c2c9c50dd5b6a2b20f9,Northern Rhode Island Animal Hospitals Inc,RI,2824,541940.0,7,110.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":3,"">240"":2}",41.997696999999995,-71.561998,RI,44.0,44007.0,Providence County,440070128013.0
837116,sg:dc2aa59dcca246d5803475eb364ce4e5,Community Bruin Company,RI,2817,312120.0,5,449.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":3}",41.654685,-71.603512,RI,44.0,44003.0,Kent County,440030208001.0
837321,sg:e441449f657946788e3b61d4a01358dc,CopEx,RI,2904,453210.0,78,19.5,"{""<5"":2,""5-20"":39,""21-60"":21,""61-240"":11,"">240"":5}",41.854649,-71.411338,RI,44.0,44007.0,Providence County,440070029001.0
837556,sg:ed49c76d83244f69b0aaa9994788af9b,Sousa's Auto Body,RI,2861,811121.0,1,34.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",41.892612,-71.354422,RI,44.0,44007.0,Providence County,440070156001.0
838757,sg:175bf2ad1f2c490abf39b83580c41421,Pizza Fair,RI,2910,722511.0,13,11.0,"{""<5"":0,""5-20"":7,""21-60"":2,""61-240"":2,"">240"":2}",41.777799,-71.42802900000001,RI,44.0,44007.0,Providence County,440070137012.0
838805,sg:18b5cb90c66b4f9d96c7ba69a6e7869f,True Scent Candles,RI,2910,452319.0,5,20.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":1,"">240"":0}",41.777569,-71.435991,RI,44.0,44007.0,Providence County,440070137014.0
839188,sg:25e35f81a3ba47b392b53581320daaf5,Sushi Go,RI,2879,722511.0,48,23.0,"{""<5"":2,""5-20"":17,""21-60"":16,""61-240"":6,"">240"":7}",41.4402,-71.489118,RI,44.0,44009.0,Washington County,440090512021.0
839324,sg:2a54791cd2e144ec87b790a3bcdc9cef,Manville Tax Collector,RI,2838,921190.0,8,71.0,"{""<5"":0,""5-20"":2,""21-60"":2,""61-240"":4,"">240"":0}",41.967887,-71.471673,RI,44.0,44007.0,Providence County,440070115002.0
839432,sg:2e646f4d3272479d8d4199a51d0b1e5f,The Phyllis Siperstein Tamarisk Assisted Living Residence,RI,2886,621610.0,9,51.0,"{""<5"":0,""5-20"":2,""21-60"":3,""61-240"":1,"">240"":3}",41.724384,-71.46828000000001,RI,44.0,44003.0,Kent County,440030223004.0
839600,sg:34357d8e83d7426d89d53c8fabbf0193,Baptist Church In Warren,RI,2885,813110.0,1,64.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",41.730793,-71.283107,RI,44.0,44001.0,Bristol County,440010305003.0
839688,sg:37f94f532fec431999970605eda3fec1,Fairfield Inn & Suites by Marriott,RI,2886,721110.0,38,44.5,"{""<5"":1,""5-20"":11,""21-60"":9,""61-240"":4,"">240"":13}",41.728501,-71.436145,RI,44.0,44003.0,Kent County,440039800001.0
839803,sg:3c7142a8c59941d7a0869e6eb2c48ec7,Savers Thrift Stores,RI,2904,453310.0,24,10.0,"{""<5"":2,""5-20"":15,""21-60"":5,""61-240"":1,"">240"":1}",41.847293,-71.412421,RI,44.0,44007.0,Providence County,440070033004.0
840058,sg:45d48027b75d4c36843784ae50de5205,Schenck Allen DDS,RI,2859,621210.0,1,614.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.96301,-71.673845,RI,44.0,44007.0,Providence County,440070129001.0
840751,sg:5d86f12aa1ad4e74bab4798fcf864ade,Honey Dew Donuts,RI,2886,311811.0,26,15.5,"{""<5"":2,""5-20"":14,""21-60"":2,""61-240"":7,"">240"":1}",41.729791999999996,-71.44228299999999,RI,44.0,44003.0,Kent County,440030211004.0
841009,sg:669e87b217cd4b77928477291761850e,The Stork's Nest Child Academy East Greenwich,RI,2818,611110.0,3,64.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":1}",41.634084,-71.49316,RI,44.0,44003.0,Kent County,440030209032.0
841213,sg:6e3dcbaf963841eba4676864501cfd38,CareWell Urgent Care,RI,2886,621493.0,1,10.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.698009000000006,-71.479682,RI,44.0,44003.0,Kent County,440030222021.0
842563,sg:9c66fcc6382649fb84aff450e978f958,Famous Footwear,RI,2865,448210.0,29,54.0,"{""<5"":0,""5-20"":6,""21-60"":9,""61-240"":5,"">240"":9}",41.936545,-71.47276600000001,RI,44.0,44007.0,Providence County,440070116004.0
842597,sg:9e1ee7b0cd884a94aae052f4f8dd0b2c,Natures the Rock Shop,RI,2878,453310.0,16,18.5,"{""<5"":0,""5-20"":9,""21-60"":5,""61-240"":2,"">240"":0}",41.627161,-71.212602,RI,44.0,44005.0,Newport County,440050416021.0
843006,sg:ac8a161d877c4b66a6907f8f2968f977,Marble House,RI,2840,339950.0,1,9.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.462098,-71.305666,RI,44.0,44005.0,Newport County,440050409001.0
843185,sg:b35c36894fc74236b1540e7618afe33a,Dunkin',RI,2828,722515.0,45,7.0,"{""<5"":4,""5-20"":32,""21-60"":5,""61-240"":4,"">240"":0}",41.873251,-71.555299,RI,44.0,44007.0,Providence County,440070127013.0
844044,sg:d34143b3acd549859962414c7b572472,Wheels of Freedom Cycle,RI,2861,441228.0,60,848.5,"{""<5"":1,""5-20"":7,""21-60"":4,""61-240"":5,"">240"":43}",41.892463,-71.366476,RI,44.0,44007.0,Providence County,440070155003.0
844075,sg:d470a62256be486797fddd86cd9591b2,Performance Physical Therapy,RI,2915,621340.0,22,304.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":7,"">240"":13}",41.794136,-71.350169,RI,44.0,44007.0,Providence County,440070105023.0
844428,sg:e24be05dd84d46f384fc4e1ff0fb0084,Caster CPAs Inc,RI,2889,541213.0,9,35.0,"{""<5"":1,""5-20"":1,""21-60"":4,""61-240"":3,"">240"":0}",41.733493,-71.41199300000001,RI,44.0,44003.0,Kent County,440030214013.0
844430,sg:e279e8c2b6c34afe9f77915337c97655,Light and Conforti,RI,2906,621210.0,1,294.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.827758,-71.391953,RI,44.0,44007.0,Providence County,440070036012.0
844854,sg:f1a3bc103d7041bba59e13e5aa57eebf,Kabob and Curry,RI,2906,722511.0,4,14.5,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":1}",41.828941,-71.400573,RI,44.0,44007.0,Providence County,440070036011.0
845227,sg:feee1b5a4641419fa508388d4d9dd1b4,Genesis HealthCare,RI,2842,621498.0,47,205.0,"{""<5"":0,""5-20"":5,""21-60"":8,""61-240"":17,"">240"":17}",41.505476,-71.286197,RI,44.0,44005.0,Newport County,440050404002.0
845556,sg:0b2c3d3a479a4d0eb63f3d2e201713b4,Kay Jewelers,RI,2917,448310.0,1,10.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.873026,-71.51773399999999,RI,44.0,44007.0,Providence County,440070126012.0
845913,sg:1736c56b08cf44f3bf0562befa35bc68,Honey Dew Donuts,RI,2911,311811.0,29,15.0,"{""<5"":0,""5-20"":15,""21-60"":2,""61-240"":5,"">240"":7}",41.858872999999996,-71.486085,RI,44.0,44007.0,Providence County,440070121042.0
846076,sg:1cd5bf55041c44d9b4131d2fd7ffc3f5,Richard's Pub,RI,2818,722511.0,17,21.0,"{""<5"":0,""5-20"":8,""21-60"":3,""61-240"":6,"">240"":0}",41.605859,-71.49477399999999,RI,44.0,44003.0,Kent County,440030209032.0
846881,sg:37d53cd20ecb4ec5bdbbf864cf4164a3,Drupal Connect,RI,2840,443142.0,1,218.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",41.484784000000005,-71.30845699999999,RI,44.0,44005.0,Newport County,440050408001.0
847416,sg:4b116cc7ca54402b8d360cc769b44ef0,New England Wireless & Steam Museum,RI,2818,712110.0,6,709.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":5}",41.624282,-71.513005,RI,44.0,44003.0,Kent County,440030209033.0
847906,sg:5d9e782e4547452e8ef888210796b1ac,Centre Court Tennis Club,RI,2915,713940.0,5,80.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":2,"">240"":1}",41.775539,-71.339382,RI,44.0,44007.0,Providence County,440070107011.0
848107,sg:64c8751158884773ae9fecbf2f51c587,RE Antiques and Interiors,RI,2852,453310.0,18,10.5,"{""<5"":0,""5-20"":12,""21-60"":6,""61-240"":0,"">240"":0}",41.593583,-71.45608399999999,RI,44.0,44009.0,Washington County,440090501021.0
848453,sg:7114926ff8494e8dba12d756b62ec93c,Codac,RI,2909,621330.0,11,12.0,"{""<5"":0,""5-20"":9,""21-60"":1,""61-240"":0,"">240"":1}",41.806443,-71.441666,RI,44.0,44007.0,Providence County,440070014005.0
848492,sg:7260ec8f60e64cc89e6e300913c6ae0c,Elmwood Health Center,RI,2907,623312.0,34,141.0,"{""<5"":0,""5-20"":9,""21-60"":2,""61-240"":13,"">240"":10}",41.806761,-71.425405,RI,44.0,44007.0,Providence County,440070003005.0
848799,sg:7dd4cbc58bb142c89692f9f6825a8939,Subway,RI,2886,722513.0,33,30.0,"{""<5"":4,""5-20"":11,""21-60"":5,""61-240"":6,"">240"":7}",41.719972999999996,-71.44300600000001,RI,44.0,44003.0,Kent County,440030211004.0
848973,sg:84aeba2dae3a4f2fbc0dc89156ea7864,Reiki Healing by Joe D,RI,2882,812199.0,3,121.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":3,"">240"":0}",41.4739,-71.445566,RI,44.0,44009.0,Washington County,440090515023.0
848989,sg:85232482e2e043ada91f0ec9759c49d7,Shell Oil,RI,2861,447110.0,157,22.0,"{""<5"":9,""5-20"":66,""21-60"":19,""61-240"":32,"">240"":31}",41.891912,-71.354477,RI,44.0,44007.0,Providence County,440070156001.0
848991,sg:852ed82ad190462f8e5e076fb0e1e721,Hampton,RI,2886,721110.0,56,185.5,"{""<5"":0,""5-20"":9,""21-60"":7,""61-240"":15,"">240"":25}",41.724016999999996,-71.439512,RI,44.0,44003.0,Kent County,440039800001.0
849318,sg:9098f44a0b244375bdd2bcc685b64255,Dot's Dairy Bar,RI,2861,722515.0,32,16.0,"{""<5"":4,""5-20"":13,""21-60"":9,""61-240"":5,"">240"":1}",41.89355,-71.354295,RI,44.0,44007.0,Providence County,440070156001.0
849481,sg:959d1d49639e435a9f6d703be3ecec75,Joe's Cedar St Shell,RI,2860,441310.0,2,9.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.873688,-71.389341,RI,44.0,44007.0,Providence County,440070161001.0
849650,sg:9b266de3a95c4ebc91b2e4efb38b5706,Stein Michael,RI,2903,621111.0,19,61.0,"{""<5"":0,""5-20"":5,""21-60"":4,""61-240"":7,"">240"":3}",41.813124,-71.412481,RI,44.0,44007.0,Providence County,440070007001.0
850660,sg:c04184f9d60e447db4ad9aed5dbb09b8,Cranston Chiropractic Center,RI,2920,621310.0,1,6.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.735312,-71.478373,RI,44.0,44007.0,Providence County,440070142003.0
850845,sg:c743c9f7b3f64859933e73f145e5a440,Anthony Thomas DO,RI,2860,621111.0,7,19.0,"{""<5"":0,""5-20"":5,""21-60"":1,""61-240"":0,"">240"":1}",41.869421,-71.375586,RI,44.0,44007.0,Providence County,440070167002.0
851333,sg:da3736e684e14d1ba3ff691f018ce021,Slater Memorial Park,RI,2861,712190.0,8,25.5,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":0,"">240"":1}",41.868495,-71.353426,RI,44.0,44007.0,Providence County,440070169002.0
851345,sg:dab1859636374d3dbb95e1d50c3f63cc,Yankee Peddler Inn,RI,2840,721110.0,7,19.0,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":0,"">240"":2}",41.488558000000005,-71.311275,RI,44.0,44005.0,Newport County,440050407003.0
851376,sg:db9c38f053f14a00b9e2fbf21e3cf665,Blackstone Valley Health and Safety,RI,2865,621330.0,3,9.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",41.900514,-71.411736,RI,44.0,44007.0,Providence County,440070117012.0
851747,sg:e98291c290314258981ea6b2b297c7a0,Mamby's Barber Shop,RI,2909,812112.0,10,131.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":5,"">240"":3}",41.818697,-71.46023100000001,RI,44.0,44007.0,Providence County,440070018005.0
852441,sg:03613c34da3e42d48e6f22d631df8a5b,On the Road Driving School,RI,2904,453310.0,8,16.0,"{""<5"":1,""5-20"":3,""21-60"":2,""61-240"":1,"">240"":1}",41.863109,-71.465304,RI,44.0,44007.0,Providence County,440070121031.0
852636,sg:0a006e00ad024c4ab173cfc619962512,Providence Children's Museum,RI,2903,712110.0,18,25.5,"{""<5"":0,""5-20"":6,""21-60"":8,""61-240"":1,"">240"":3}",41.816495,-71.409318,RI,44.0,44007.0,Providence County,440070006001.0
852859,sg:11a7d5d566094128806fa8fe0f3c928e,Montessori Community School Of Ri,RI,2907,624410.0,30,1066.0,"{""<5"":1,""5-20"":2,""21-60"":1,""61-240"":4,"">240"":22}",41.802932,-71.421912,RI,44.0,44007.0,Providence County,440070003002.0
852971,sg:1556f204da334ccb8bd9c4bce028c686,Crescent Park,RI,2907,712190.0,48,21.5,"{""<5"":1,""5-20"":23,""21-60"":16,""61-240"":8,"">240"":0}",41.75691,-71.360528,RI,44.0,44007.0,Providence County,440070106001.0
852982,sg:15a9d0057afe4914b4a0dee1d399345a,RI Golf Carts,RI,2889,441120.0,2,67.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",41.690203000000004,-71.388725,RI,44.0,44003.0,Kent County,440030216001.0
853138,sg:1af4d77c01ef4bb5b129203c30ce3628,Enoteca Umberto,RI,2903,722511.0,20,16.0,"{""<5"":0,""5-20"":10,""21-60"":4,""61-240"":3,"">240"":3}",41.823487,-71.426501,RI,44.0,44007.0,Providence County,440070009001.0
853239,sg:1e31d1edf5634ad6a8b9625acf3f9d6c,Party City,RI,2920,453220.0,13,7.0,"{""<5"":3,""5-20"":6,""21-60"":3,""61-240"":0,"">240"":1}",41.759562,-71.457264,RI,44.0,44007.0,Providence County,440070139003.0
853950,sg:36c6e7166e094a5282de96fbb1bc4b23,Jimmy's Auto Sales,RI,2904,,16,667.0,"{""<5"":0,""5-20"":1,""21-60"":4,""61-240"":0,"">240"":11}",41.863271999999995,-71.423659,RI,44.0,44007.0,Providence County,440070118003.0
854434,sg:48a1bbdb884f49bdb29aa2f7049e07d1,Tool and Equipment Depot,RI,2878,444130.0,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.627557,-71.145267,RI,44.0,44005.0,Newport County,440050417011.0
854537,sg:4c555bacc4c44341ab6d7b6a15b8c31c,Anytime Fitness,RI,2842,713940.0,2,13.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.520424,-71.29244,RI,44.0,44005.0,Newport County,440050403042.0
854695,sg:519c18f514ce41218d27ccb747bdf6f3,Estela's Lash Studio,RI,2910,446120.0,5,23.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":1,"">240"":1}",41.774143,-71.450826,RI,44.0,44007.0,Providence County,440070140005.0
855510,sg:6cc865034ad542f281a68474130d69e0,RI Hockey Academy,RI,2818,713940.0,1,14.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.645406,-71.489386,RI,44.0,44003.0,Kent County,440030209032.0
855606,sg:70371eb945514bc6b9e55d02fbd0aed4,Best Beverage,RI,2860,445310.0,33,176.0,"{""<5"":1,""5-20"":5,""21-60"":6,""61-240"":6,"">240"":15}",41.878283,-71.39644,RI,44.0,44007.0,Providence County,440070151001.0
855619,sg:70a5870a044b41c88e829ed2e56aaaf9,Hong Kong Buffet,RI,2920,722511.0,5,5.0,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":0,"">240"":0}",41.780959,-71.465124,RI,44.0,44007.0,Providence County,440070145023.0
856282,sg:8871b306ecae44919103f79f485f22c6,Lonsdale Elementary,RI,2865,611110.0,9,14.0,"{""<5"":0,""5-20"":5,""21-60"":3,""61-240"":0,"">240"":1}",41.908640000000005,-71.416585,RI,44.0,44007.0,Providence County,440070117013.0
856698,sg:96b4751296e649679aba9926bfcb7ba9,Phusion Rx,RI,2816,446110.0,76,12.0,"{""<5"":5,""5-20"":43,""21-60"":23,""61-240"":1,"">240"":4}",41.691387,-71.565855,RI,44.0,44003.0,Kent County,440030206021.0
856935,sg:9ff92f5753df42baafbc37158d389aef,Xaco Taco,RI,2903,722511.0,2,22.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",41.817104,-71.407318,RI,44.0,44007.0,Providence County,440070006001.0
857396,sg:b14a3d8de5474896a9d195e82262ea5b,Pine Swamp Place,RI,2864,452319.0,6,24.5,"{""<5"":0,""5-20"":2,""21-60"":3,""61-240"":0,"">240"":1}",42.011554,-71.448154,RI,44.0,44007.0,Providence County,440070114021.0
857846,sg:c237df59d8004297b4961cfbab7d632c,Cumberland Farms,RI,2878,447110.0,19,6.0,"{""<5"":1,""5-20"":12,""21-60"":4,""61-240"":2,"">240"":0}",41.624922999999995,-71.21288100000001,RI,44.0,44005.0,Newport County,440050416021.0
857897,sg:c41d1f830b5b47e08b24d3d38be1365b,Dive On It Scuba,RI,2864,451110.0,3,57.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":1}",41.928902,-71.42126800000001,RI,44.0,44007.0,Providence County,440070113012.0
858072,sg:cb1586178a584472bbf45f4d1ce777a5,Thurston Quantum Sails,RI,2809,441222.0,17,356.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":6,"">240"":10}",41.704676,-71.269077,RI,44.0,44001.0,Bristol County,440010309021.0
